Contrast name:,Group (paramfun)
Within-subjects contrast matrix:,c[1;1],c[1;2],c[1;3],c[1;4],c[1;5],
,0.000000,0.000000,0.000000,0.000000,1.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,1885,188,1.000000,0.196774,0.149335,1.317671,11.000000,0.107199,0.107199
2,3322,332,1.000000,0.317023,0.045939,6.900998,11.000000,0.000013,0.000090
3,1525,152,1.000000,0.457154,0.155797,2.934295,11.000000,0.006793,0.011330
4,4182,418,1.000000,0.217899,0.044002,4.952029,11.000000,0.000217,0.000760
5,3419,341,1.000000,0.208889,0.069152,3.020714,11.000000,0.005820,0.011330
6,1313,131,1.000000,0.311748,0.205385,1.517868,11.000000,0.078625,0.091729
7,4051,405,1.000000,0.172702,0.060888,2.836393,11.000000,0.008093,0.011330
