Contrast name:,Group (low)
Within-subjects contrast matrix:,c[1;1],c[1;2],c[1;3],c[1;4],
,1.000000,0.000000,0.000000,0.000000,
Between-subjects contrast matrix:,c[1;1],
,1.000000,
Overlap threshold:,0.000000

Results
ROI#,ROI size,average localizer mask size,inter-subject overlap,h[1;1],stderr[1;1],T/F,dof,p,p-fdr
1,1885,188,1.000000,0.400190,0.134858,2.967492,11.000000,0.006401,0.019138
2,3322,332,1.000000,0.368031,0.097366,3.779873,11.000000,0.001524,0.010667
3,1525,152,1.000000,-0.301539,0.140918,-2.139824,11.000000,0.972189,0.972189
4,4182,418,1.000000,-0.117443,0.063061,-1.862379,11.000000,0.955272,0.972189
5,3419,341,1.000000,-0.040945,0.079329,-0.516136,11.000000,0.692012,0.968817
6,1313,131,1.000000,-0.102629,0.261764,-0.392065,11.000000,0.648750,0.968817
7,4051,405,1.000000,0.161292,0.057016,2.828902,11.000000,0.008202,0.019138
